_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,theword,block,word,response_numeric,totcount
663e5b4d8e1507bd70f6245d,2011,survey-multi-choice,41,175198,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""mass noun""}",sauce,count_mass,NA,NA,NA
663e5b4d8e1507bd70f6245f,1825,survey-multi-choice,42,177023,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""mass noun""}",toothpaste,count_mass,NA,NA,NA
663e5b4d8e1507bd70f62461,1677,survey-multi-choice,43,178701,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""mass noun""}",jeans,count_mass,NA,NA,NA
663e5b4d8e1507bd70f62463,1483,survey-multi-choice,44,180185,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""mass noun""}",rope,count_mass,NA,NA,NA
663e5b4d8e1507bd70f62465,3082,survey-multi-choice,45,183268,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""count noun""}",rice,count_mass,NA,NA,NA
663e5b4d8e1507bd70f62467,5179,survey-multi-choice,46,188448,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""mass noun""}",donkey,count_mass,NA,NA,NA
663e5b4d8e1507bd70f62469,1910,survey-multi-choice,47,190360,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""mass noun""}",radio,count_mass,NA,NA,NA
663e5b4d8e1507bd70f6246b,2881,survey-multi-choice,48,193241,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""mass noun""}",puddle,count_mass,NA,NA,NA
663e5b4d8e1507bd70f6246d,2267,survey-multi-choice,49,195509,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""count noun""}",grey,attention_countmass,NA,NA,NA
663e5b4d8e1507bd70f6246f,25871,html-button-response,50,221381,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,0,NA,NA,NA,NA,NA
663e5b4d8e1507bd70f62471,9755,survey-multi-choice,51,231137,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category,NA,NA,NA
663e5b4d8e1507bd70f62473,4350,survey-multi-choice,52,237389,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category,NA,NA,NA
663e5b4d8e1507bd70f62475,3992,survey-multi-choice,53,242958,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",lawn mower,category_organization,NA,NA,NA
663e5b4d8e1507bd70f62477,3346,survey-multi-choice,54,246304,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",clothes,category_organization,NA,NA,NA
663e5b4d8e1507bd70f62479,2616,survey-multi-choice,55,248921,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",yard,category_organization,NA,NA,NA
663e5b4d8e1507bd70f6247b,3666,survey-multi-choice,56,252588,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",gas,category_organization,NA,NA,NA
663e5b4d8e1507bd70f6247d,2119,survey-multi-choice,57,254708,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",skirt,category_organization,NA,NA,NA
663e5b4d8e1507bd70f6247f,2839,survey-multi-choice,58,257548,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",tomato,category_organization,NA,NA,NA
663e5b4d8e1507bd70f62481,2346,survey-multi-choice,59,259895,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",snowman,category_organization,NA,NA,NA
663e5b4d8e1507bd70f62483,2452,survey-multi-choice,60,262348,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",dumpling,category_organization,NA,NA,NA
663e5b4e8e1507bd70f62485,1864,survey-multi-choice,61,264213,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",vitamin,category_organization,NA,NA,NA
663e5b4e8e1507bd70f62487,2538,survey-multi-choice,62,266751,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",moose,category_organization,NA,NA,NA
663e5b4e8e1507bd70f62489,2034,survey-multi-choice,63,268786,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",hedgehog,category_organization,NA,NA,NA
663e5b4e8e1507bd70f6248b,3781,survey-multi-choice,64,272568,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",flour,category_organization,NA,NA,NA
663e5b4e8e1507bd70f6248d,2243,survey-multi-choice,65,274813,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",fruit,category_organization,NA,NA,NA
663e5b4e8e1507bd70f6248f,1978,survey-multi-choice,66,276792,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",donut,category_organization,NA,NA,NA
663e5b4e8e1507bd70f62491,3129,survey-multi-choice,67,279922,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""shape""}",umbrella,category_organization,NA,NA,NA
663e5b4e8e1507bd70f62493,1793,survey-multi-choice,68,281716,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",kangaroo,category_organization,NA,NA,NA
663e5b4e8e1507bd70f62495,2430,survey-multi-choice,69,284147,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""shape""}",bag,category_organization,NA,NA,NA
663e5b4e8e1507bd70f62497,2437,survey-multi-choice,70,286585,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""material""}",toothpaste,category_organization,NA,NA,NA
663e5b4e8e1507bd70f62499,2662,survey-multi-choice,71,289249,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""shape""}",taxi,category_organization,NA,NA,NA
663e5b4e8e1507bd70f6249b,2842,survey-multi-choice,72,292091,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""shape""}",basin,category_organization,NA,NA,NA
663e5b4e8e1507bd70f6249d,2609,survey-multi-choice,73,294701,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,"{""Q0"":""color""}",lavender,attention_category,NA,NA,NA
663e5b4e8e1507bd70f6249f,3283,instructions,74,297985,0,629e269e0d3386a36e3bf52e,663aca6426db79e41fdd5add,663e5a05e570d6f61784ddd0,0,NA,NA,NA,NA,NA,NA
663e5b5f8e1507bd70f624a1,26995,instructions,0,26999,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,NA,NA,NA,NA,NA,NA
663e5b5f8e1507bd70f624a3,10732,instructions,1,37733,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,NA,NA,NA,NA,NA,NA
663e5b5f8e1507bd70f624a5,71649,html-button-response,2,109397,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,0,NA,NA,NA,NA,NA
663e5b5f8e1507bd70f624a7,23778,survey-multi-choice,3,133181,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}","In the sentence [this is a block of metal], a block of metal is:",practice_solidity,NA,NA,NA
663e5b5f8e1507bd70f624a9,20233,survey-multi-choice,4,157121,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""non-solid""}","In the sentence [this is a pile of sand], a pile of sand is:",practice_solidity,NA,NA,NA
663e5b5f8e1507bd70f624ab,5446,survey-multi-choice,5,164938,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",rope,solidity,NA,NA,NA
663e5b5f8e1507bd70f624ad,3597,survey-multi-choice,6,168541,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",piano,solidity,NA,NA,NA
663e5b5f8e1507bd70f624af,3961,survey-multi-choice,7,172506,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",faucet,solidity,NA,NA,NA
663e5b5f8e1507bd70f624b1,3187,survey-multi-choice,8,175697,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",sidewalk,solidity,NA,NA,NA
663e5b5f8e1507bd70f624b3,2966,survey-multi-choice,9,178665,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",scarf,solidity,NA,NA,NA
663e5b5f8e1507bd70f624b5,3124,survey-multi-choice,10,181792,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",lamp,solidity,NA,NA,NA
663e5b5f8e1507bd70f624b7,4950,survey-multi-choice,11,186745,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""non-solid""}",vinegar,solidity,NA,NA,NA
663e5b5f8e1507bd70f624b9,3346,survey-multi-choice,12,190094,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",cabbage,solidity,NA,NA,NA
663e5b5f8e1507bd70f624bb,4546,survey-multi-choice,13,194641,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",radio,solidity,NA,NA,NA
663e5b5f8e1507bd70f624bd,2421,survey-multi-choice,14,197065,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",wood,solidity,NA,NA,NA
663e5b5f8e1507bd70f624bf,3108,survey-multi-choice,15,200178,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",koala,solidity,NA,NA,NA
663e5b5f8e1507bd70f624c1,2323,survey-multi-choice,16,202505,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",dish,solidity,NA,NA,NA
663e5b5f8e1507bd70f624c3,2974,survey-multi-choice,17,205482,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",sweet potato,solidity,NA,NA,NA
663e5b5f8e1507bd70f624c5,2906,survey-multi-choice,18,208392,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",lollipop,solidity,NA,NA,NA
663e5b5f8e1507bd70f624c7,2577,survey-multi-choice,19,210971,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",fox,solidity,NA,NA,NA
663e5b5f8e1507bd70f624c9,2553,survey-multi-choice,20,213526,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",dinosaur,solidity,NA,NA,NA
663e5b608e1507bd70f624cb,6185,survey-multi-choice,21,219713,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""non-solid""}",glue (object),solidity,NA,NA,NA
663e5b608e1507bd70f624cd,3097,survey-multi-choice,22,222816,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""solid""}",photo,solidity,NA,NA,NA
663e5b608e1507bd70f624cf,4348,survey-multi-choice,23,227166,0,597c4133cae3340001135a72,663aca6426db79e41fdd5add,663e58df87cd2d25eb632447,0,"{""Q0"":""non-solid""}",puddle,solidity,NA,NA,NA
663e5b628e1507bd70f624d1,7378,instructions,0,7380,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,NA,NA,NA,NA,NA,NA
663e5b628e1507bd70f624d3,4399,instructions,1,11780,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,NA,NA,NA,NA,NA,NA
663e5b628e1507bd70f624d5,5084,survey-multi-choice,3,34614,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}","In the sentence [this is a block of metal], a block of metal is:",practice_solidity,NA,NA,NA
663e5b628e1507bd70f624d7,17745,html-button-response,2,29528,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,0,NA,NA,NA,NA,NA
663e5b628e1507bd70f624d9,3451,survey-multi-choice,6,55420,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",faucet,solidity,NA,NA,NA
663e5b628e1507bd70f624db,7182,survey-multi-choice,4,43689,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""non-solid""}","In the sentence [this is a pile of sand], a pile of sand is:",practice_solidity,NA,NA,NA
663e5b628e1507bd70f624dd,7245,survey-multi-choice,5,51963,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",kangaroo,solidity,NA,NA,NA
663e5b638e1507bd70f624df,4548,survey-multi-choice,7,59972,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""non-solid""}",green beans,solidity,NA,NA,NA
663e5b638e1507bd70f624e1,3586,survey-multi-choice,8,63562,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""unclear/unknown""}",flag,solidity,NA,NA,NA
663e5b638e1507bd70f624e3,2944,survey-multi-choice,10,68865,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",necklace,solidity,NA,NA,NA
663e5b638e1507bd70f624e5,2721,survey-multi-choice,12,74694,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",hedgehog,solidity,NA,NA,NA
663e5b638e1507bd70f624e7,2351,survey-multi-choice,9,65917,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",shed,solidity,NA,NA,NA
663e5b638e1507bd70f624e9,3102,survey-multi-choice,11,71970,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""non-solid""}",waves,solidity,NA,NA,NA
663e5b638e1507bd70f624eb,4477,survey-multi-choice,13,79175,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""unclear/unknown""}",neck,solidity,NA,NA,NA
663e5b638e1507bd70f624ed,3543,survey-multi-choice,14,82722,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""non-solid""}",spinach,solidity,NA,NA,NA
663e5b638e1507bd70f624ef,4318,survey-multi-choice,15,87042,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",fly (animal),solidity,NA,NA,NA
663e5b638e1507bd70f624f1,1962,survey-multi-choice,16,89008,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",thumb,solidity,NA,NA,NA
663e5b638e1507bd70f624f3,6575,survey-multi-choice,17,95586,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""non-solid""}",newspaper,solidity,NA,NA,NA
663e5b638e1507bd70f624f5,2982,survey-multi-choice,18,98572,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",vegetable,solidity,NA,NA,NA
663e5b638e1507bd70f624f7,2422,survey-multi-choice,19,100998,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",pear,solidity,NA,NA,NA
663e5b638e1507bd70f624f9,2545,survey-multi-choice,20,103546,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""unclear/unknown""}",kefir,solidity,NA,NA,NA
663e5b638e1507bd70f624fb,2624,survey-multi-choice,21,106174,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",hip,solidity,NA,NA,NA
663e5b638e1507bd70f624fd,4950,survey-multi-choice,22,111127,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""unclear/unknown""}",bag,solidity,NA,NA,NA
663e5b638e1507bd70f624ff,3422,survey-multi-choice,23,114551,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""non-solid""}",snowman,solidity,NA,NA,NA
663e5b638e1507bd70f62501,2437,survey-multi-choice,24,116991,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",penny,solidity,NA,NA,NA
663e5b638e1507bd70f62503,2023,survey-multi-choice,25,119017,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""solid""}",purple,attention_solidity,NA,NA,NA
663e5b638e1507bd70f62505,40749,html-button-response,26,159769,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,0,NA,NA,NA,NA,NA
663e5b638e1507bd70f62507,6427,survey-multi-choice,27,166197,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}","In the sentence [would you like a Chair?], a chair is:",practice_countmass,NA,NA,NA
663e5b638e1507bd70f62509,4886,survey-multi-choice,28,172491,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""mass noun""}","In the sentence [This is so much sugar?], sugar is:",practice_countmass,NA,NA,NA
663e5b638e1507bd70f6250b,4499,survey-multi-choice,29,177875,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",mushroom,count_mass,NA,NA,NA
663e5b638e1507bd70f6250d,3556,survey-multi-choice,30,181434,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",closet,count_mass,NA,NA,NA
663e5b638e1507bd70f6250f,3888,survey-multi-choice,31,185327,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",branch,count_mass,NA,NA,NA
663e5b638e1507bd70f62511,2306,survey-multi-choice,32,187635,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",camera,count_mass,NA,NA,NA
663e5b638e1507bd70f62513,2590,survey-multi-choice,33,190228,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""mass noun""}",puddle,count_mass,NA,NA,NA
663e5b638e1507bd70f62515,2342,survey-multi-choice,34,192573,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",bucket,count_mass,NA,NA,NA
663e5b638e1507bd70f62517,3005,survey-multi-choice,35,195582,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",nut,count_mass,NA,NA,NA
663e5b638e1507bd70f62519,4882,survey-multi-choice,36,200468,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",radish,count_mass,NA,NA,NA
663e5b638e1507bd70f6251b,8123,survey-multi-choice,37,208594,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""mass noun""}",cabbage,count_mass,NA,NA,NA
663e5b638e1507bd70f6251d,2319,survey-multi-choice,38,210916,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",bell,count_mass,NA,NA,NA
663e5b638e1507bd70f6251f,2128,survey-multi-choice,39,213046,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",mirror,count_mass,NA,NA,NA
663e5b638e1507bd70f62521,1978,survey-multi-choice,40,215025,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",toothpaste,count_mass,NA,NA,NA
663e5b638e1507bd70f62523,3530,survey-multi-choice,41,218557,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",pigeon,count_mass,NA,NA,NA
663e5b638e1507bd70f62525,3358,survey-multi-choice,42,221920,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""mass noun""}",breast,count_mass,NA,NA,NA
663e5b648e1507bd70f62527,3793,survey-multi-choice,43,225718,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",back (body part),count_mass,NA,NA,NA
663e5b648e1507bd70f62529,3728,survey-multi-choice,44,229450,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""unclear/unknown""}",soda,count_mass,NA,NA,NA
663e5b648e1507bd70f6252b,2642,survey-multi-choice,45,232095,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""mass noun""}",rice,count_mass,NA,NA,NA
663e5b648e1507bd70f6252d,7276,survey-multi-choice,46,239375,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",leaf,count_mass,NA,NA,NA
663e5b648e1507bd70f6252f,3383,survey-multi-choice,47,242761,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",sparrow,count_mass,NA,NA,NA
663e5b648e1507bd70f62531,2330,survey-multi-choice,48,245094,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",shoulder,count_mass,NA,NA,NA
663e5b648e1507bd70f62533,2744,survey-multi-choice,49,247841,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""count noun""}",grey,attention_countmass,NA,NA,NA
663e5b648e1507bd70f62535,32481,html-button-response,50,280326,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,0,NA,NA,NA,NA,NA
663e5b648e1507bd70f62537,8401,survey-multi-choice,51,288727,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""shape""}","In the sentence [this is a square table], a 'square' belongs to a category that is organized by:",practice_category,NA,NA,NA
663e5b648e1507bd70f62539,4844,survey-multi-choice,52,295072,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""color""}","In the sentence [this is a red table], 'red' belongs to a category that is organized by:",practice_category,NA,NA,NA
663e5b648e1507bd70f6253b,13689,survey-multi-choice,53,310048,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""none of these""}",leaf,category_organization,NA,NA,NA
663e5b648e1507bd70f6253d,3644,survey-multi-choice,54,313696,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""color""}",blood,category_organization,NA,NA,NA
663e5b648e1507bd70f6253f,3496,survey-multi-choice,55,317197,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""color""}",wood,category_organization,NA,NA,NA
663e5b648e1507bd70f62541,3758,survey-multi-choice,56,320958,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""material""}",sand,category_organization,NA,NA,NA
663e5b648e1507bd70f62543,4410,survey-multi-choice,57,325371,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""shape""}",shoulder,category_organization,NA,NA,NA
663e5b648e1507bd70f62545,4752,survey-multi-choice,58,330127,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""material""}",pepper,category_organization,NA,NA,NA
663e5b648e1507bd70f62547,5452,survey-multi-choice,59,335582,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""none of these""}",goat,category_organization,NA,NA,NA
663e5b648e1507bd70f62549,7298,survey-multi-choice,60,342884,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""material""}",microwave,category_organization,NA,NA,NA
663e5b648e1507bd70f6254b,3700,survey-multi-choice,61,346587,0,5dee48a67309b94df13ddbce,663aca6426db79e41fdd5add,663e59c033c00f528021295e,0,"{""Q0"":""material""}",ladder,category_organization,NA,NA,NA
